bp_code;Type
IRS - RUE DE PARIS-LIBERTE - BPE 1;Suppression
IRS N-1 ADD2 PARE - BPE 1;Suppression
BI 2 RUE LOUIS BLERIOT (CHEVILLY LARUE) - BPE 1;Suppression
IRS - FT2347 - RUE PASCAL - BPE 1;Suppression
IRS - 22-24 RUE DE LAGNY (MONTREUIL) - BPE 1;Suppression
IRS - JAURES / MANOUCHIAN IRISE - BPE 1;Suppression
CH SAT SECURISEE CAM48 27 BD PASTEUR_FT613;Suppression
XCO TISCALI - CW VITRY;Suppression
BPE EJECTEUR VENANT DE VOIE DES GROUX;Suppression
PLACE DU MARCHE (ROSNY) ??? - BPE 1;Suppression
IRS - 58 AV DE LA RESISTANCE - BPE 1;Suppression
IRS - AV PRIEUR DE LA COTE D OR (ARCUEIL) - BPE 1;Suppression
IRS - CHARLES VII (PWI NUIT SUR TOUTE LA BOITE) - BPE 1;Suppression
IRS - RUE JEAN NICOT (PANTIN) - BPE 1;Suppression
IRS - DE GAULLE - COUTURIER IRISE - BPE 1;Suppression
IRS - FT 478 - 30 RUE ALEXIS DRAPPIER  (CHAVILLE) - BPE 1;Suppression
IRS - AVENUE DES BELLEVUES (SAINT OUEN L AUMONE) - BPE 1;Suppression
IRS - 7 BD BELVEDERE - BPE 1;Suppression
IRS - AVENUE MARCEL CACHIN (LA COURNEUVE) - BPE 1;Suppression
BI QUAI DE STALINGRAD - BPE 1;Suppression
IRS - ANGLE AV GENERAL LECLERC / BD DE CHEVILLY (CHEVILLY LA RUE) - BPE1;Suppression
PRC IRS BD NATIONAL RESIDENCE IDF - BPE 1;Suppression
IRS - ANGLE GAULLE JONCS MARINS (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
IRISE - RUE DU GENERAL DE GAULLE (VILLIERS SUR MARNE) - BPE1;Suppression
RUE DANIELLE CASANOVA IRISE - BPE 1;Suppression
IRS - N-1 CAA BOBIGNY - BPE 1;Suppression
FT_IRS 72 AV GENERAL GALIENI (JOINVILLE LE PONT);Suppression
PLACE CAMILLE BLANC ( ARCUEIL) - BPE 1;Suppression
N-1 URA CERGY LE HAZAY - BPE 1;Suppression
IRS - RUE AMBROISE CROIZAT-RUE MARCEL PAUL VILLEJUIF - BPE 1;Suppression
IRS -  BPE GENERALLI LUNDBECK - BPE 1;Suppression
FT 2050 - 84 HENRI BARBUSSE(ST-DENIS) - BPE 1;Suppression
BI - POP PIERREFITTE GROUPE SCOLAIRE EUGENE VARLIN POP - BPE1;Suppression
IRS - FT 9 - PLACE CARNOT (FONTENAY AUX ROSES) - BPE 1;Suppression
IRISE - ANGLE GARDINOUX-HUGO - BPE 2;Suppression
IRISE - N-1 POP CSU NLE PM LES LILAS - BPE 1;Suppression
IRISE - 33 AVENUE GEORGES CLEMENCEAU - BPE1;Suppression
PRC SEQUANTIC - AVENUE DU GENERAL DE GAULLE (DUGNY) - BPE 1;Suppression
IRS - FT 1701 - AVENUE ALBERT CAMUS (ERAGNY) - BPE 1;Suppression
IRS - FT 830 - 38 AVENUE DU CIMETIERE (SAINT-DENIS) - BPE 1;Suppression
IRS - FT1051 - 45 AVENUE GEORGETTE BACH ( LES PAVILLONS-SOUS-BOIS ) - BPE 1;Suppression
IRS - SOLETS/MORVAN RUNGIS - BPE 1;Suppression
IRS - 1 RUE D'AURION (ROSNY SS BOIS) - BPE1;Suppression
IRISE - 74 AV DE LA REPUBLIQUE (AUBERVILLIERS) - BPE 3;Suppression
FT - IRS - 84 JULES QUENTIN (NANTERRE) - BPE 1;Suppression
IRS - BI 96 AVENUE ARISTIDE BRIAND (PAVILLONS SOUS BOIS) - BPE 1;Suppression
IRS -  FT 316 RUE DU LA FONTENAY - BPE 1;Suppression
AV PIERRE BROSSOLETTE IRISE - MONTROUGE - BPE1;Suppression
IRS - RD POINT DES 6 ROUTES (LA COURNEUVE) - BPE1;Suppression
IRS - 38 RUE DE FONTENAY ( VINCENNES) - BPE 1;Suppression
IRS - 54 RUE FRATACCI (VANVES) - BPE 1;Suppression
IRS - RUE EDGAR QUINET (LA COURNEUVE) - BPE 1;Suppression
IRS - PLACE DE L'EGLISE (ROMAINVILLE) - BPE 1;Suppression
IRS - FT 163 - 26 VILLA DES PAROSEAUX (CHATILLON) - BPE 1;Suppression
IRS - 59 AV DE VERDUN ROMAINVILLE - BPE 1;Suppression
IRS - FT 547 - 12 RUE DE LA REDOUTE (FONTENAY AUX ROSES) - BPE 1;Suppression
IRS - PEREIRE (NANTERRE) - BPE 1;Suppression
AV DE LATTRE DE TASSIGNY (ST MAUR) - 2 - BPE 1;Suppression
IRS - FT451 - 86-84 AVENUE DE RIGNY (BRY SUR MARNE) - BPE1;Suppression
IRS - BI MONTJOIE (D34) - BPE 1;Suppression
IRS - GALLIENI-GATINE - BPE 1;Suppression
IRS - RUE LECLERC-CONVENTION - BPE 1;Suppression
IRS - FT2722 - CHARLES DELAVACQUERIE (MONTREUIL) - BPE 1;Suppression
IRS - 133 RUE SADI CARNOT (DRANCY);Suppression
IRS - RUE DU 4EME ZOUAVE - BPE 1;Suppression
N-1 MAIRIE BPE02_FT684;Suppression
FT 302 - IRS - RUE DE LA RESISTANCE (THIAIS) - BPE 1;Suppression
BPI POP FTTS SUCY EN BRIE - NOISEAU;Suppression
IRS - IMM_PYTHAGORE - BPE 1;Suppression
IRIS - 32-34 RUE DES FRERES VOISINS - BPE 1;Suppression
IRS - BI POP FTTS VIROFLAY NORD - BPE 1;Suppression
IRS - BI POP FTTS CHAVILLE - BPE 1;Suppression
IRS - RUE GARDEBLED-SAINT CLAUDE - BPE 1;Suppression
IRS - FT1109 - 30 AVENUE DU DRAPEAU (COLOMBES) - BPE 1;Suppression
PRC INEO 6 NOTRE DAME (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
IRS -  ADD APHP EMILE ROUX - BPE 1;Suppression
IRS - MGP FONTAINE - BPE 1;Suppression
IRS - FT 1615 - 23 RUE PEPIN (MONTREUIL) - BPE 1;Suppression
IRS - FT1185 - 41 RUE ERNEST SAVART (MONTREUIL) - BPE 1;Suppression
IRS - BD T SUEUR (MONTREUIL) - BPE 1;Suppression
B2S LE SIGNAC (GENNEVILLIERS) - IRISE - BPE1;Suppression
IRS DE GAULLE_ FRANCE LIBRE - BPE 1;Suppression
IRS - RASPAIL_STE FOIX BPE2 (LA COURNEUVE) - BPE 1;Suppression
FT 954 - IRS - AVENUE DES BELLEVUES (SAINT OUEN L AUMONE) - BPE 1;Suppression
IRS - N-1 CHAMPIGNY LES BOULEREAUX - BPE 1;Suppression
IRS - BI POP CPAM CERGY;Suppression
IRS - 8 D22 RUE ALBERT DHALENN (ST OUEN) - BPE 1;Suppression
IRS - ANGLE RUE DES NOYERS - Av P.ROOSEVELT(AUBERVILLIERS);Suppression
RUE ALBERT FRACON (PIERREFFITTE) - IRISE - BPE 1;Suppression
IRS - FT_256 - ANGLE AV R.SALENGRO-RUE ANATOLE FRANCE(CHAVILLE) - BPE 1;Suppression
IRS - FT1632 - 39 BOULEVARD PAUL VAILLANT COUTURIER (MONTREUIL) - BPE 1;Suppression
IRS - RUE DE COULMIERS/RUE DE L'ARDILLIERE(NOGENT SUR MARNE) - BPE 1;Suppression
IRIS - FT813 - CH SAT SECURISEE CAM18 - BPE 1;Suppression
IRS - RUE CHEMINOTS MITERRAND (SAINT-DENIS) - BPE 1;Suppression
IRS - RUE DU GENERAL GALLIENI  (ROSNY) - BPE 1;Suppression
BPI BPI POP FTTS LIVRY GARGAN MUSEE;Suppression
BI - ADDUCTION POP QUAI OUEST BOULOGNE;Suppression
IRS - PRC CAMERA VIDEO ROSNY 6;Suppression
IRS - COURS LUZARD (NOISIEL) - BPE 1;Suppression
IRS - N-1 POP SAFRAN (ERAGNY) - BPE 1;Suppression
IRS - FT598 - 71 ALLEE DE NOMOURS (LIVRY-GARGAN) - BPE 1;Suppression
IRS - N-1 POP DGME LOGNES - BPE 1;Suppression
IRS - BI 15 RUE EMILE ZOLA - BPE 1;Suppression
IRS - UNION VINCENNES - BPE 1;Suppression
IRS - N-1 ENS MONT ROUGE - BPE 1;Suppression
PRC INEO 3 BERANGER (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
IRS - 45 RUE DE TROISY ( FACE AU CTM) - CLAMART - BPE 1;Suppression
IRS - QUAI ERIC TABARLY-ALLEE DE L'EUROPE - BPE 1;Suppression
IRS - 31 AV CHANDON (GENNEVILLIERS) - BPE 1;Suppression
IRISE - RUE DE ROMAINVILLE (LES LILAS) - BPE 1;Suppression
IRS - RUE DE SEINE (VITRY) - BPE 1;Suppression
IRS - 28 RUE CARREL (MONTREUIL) - BPE 1;Suppression
PRC SEQUANTIC C.DESMOULINS (CACHAN) - BPE 1;Suppression
N-1 2 A 6 ALLEE DES NOYERS(SUCY EN BRIE) - BPE 1;Suppression
IRISE - CHAMBRE IRISE C48 (LES LILAS) - BPE 1;Suppression
BI - TD_ISSY LES MOULINEAUX PASSEUR CLI;Suppression
IRS - FT641 - 124B AVENUE DE LA REPUBLIQUE (FONTENAY-SOUS-BOIS)- BPE 1;Suppression
IRS ALLENDE/RUE DU 8 MAI - BPE 1;Suppression
IRISE - BPI LE LAVOIR (GENTILLY) - BPE 1;Suppression
IRS - PAIX-COLOMB (SARTROUVILLE) - BPE 1;Suppression
IRS - PK 101+030 (LONGJUMEAU) - BPE 2;Suppression
IRS - FT 518 - 117 AVENUE HENRI BARBUSSE (DRANCY) - BPE 1;Suppression
IRIS-PRC-RUE DES MEUNIERS-LOUIS PASTEUR - BPE 1;Suppression
IRS - RUE LEON GEFFROY - D124 (VITRY) - BPE 1;Suppression
IRS - METALLURGIE-SQUARE DIDEROT (SAINT DENIS) - BPE 1;Suppression
IRS-NEW JULES FERRY PK 3703 (LA COURNEUVE) - BPE2;Suppression
IRS - AVENUE DE LA VICTOIRE RD64 - BPE 1;Suppression
IRS - AVENUE DE LA METALLURGIE (ST DENIS);Suppression
IRS - PTT000000007837 - BPE 1;Suppression
IRS - FT 1323 - 103 RUE DE STALINGRAD (MONTREUIL) - BPE 1;Suppression
IRS - BI FAGH (D49) - BPE 1;Suppression
BI POP VERIFONE ISSY - BPE 1;Suppression
IRIS - FT718 - CH SAT SECURISEE CAM22 - BPE 1;Suppression
IRS- 23 BD JEAN JAURES SAINT OUEN - BPE 1;Suppression
INTEROUTE (JOINVILLE) - BPE 1;Suppression
IRS - ANGLE GRANDE ALLEE-AV. DES MARGUERITES (BONNEUIL SUR MARNE) - BPE 1;Suppression
IRS - N-1 CAA RAMEAU VILLEJUIF - BPE 1;Suppression
FT396 - 116 AVENUE ROGER SALONGRO (CHAMPIGNY SUR MARNE) - BPE 1;Suppression
IRS - COURS DU BUISSON (NOISIEL) - BPE 1;Suppression
IRS - 7 RUE BOILEAU (MONTROUGE) - BPE 1;Suppression
IRS 5 RUE DE LA LEGION D HONNEUR (SAINT DENIS) - BPE 1;Suppression
IRS - BI 48_LGTS (D28) - BPE 1;Suppression
BI POP FTTS STAINS (MAIRIE);Suppression
IRS - 16 RUE ERNEST RENAN (IVRY SUR SEINE) - BPE1;Suppression
IRS - FT 848 - 2 RUE LIONEL TERRAY (CRETEIL) - BPE 1;Suppression
IRISE - FT1272 - AVENUE JEAN MOULIN - BPE1;Suppression
IRS -  AV CHARLES DE GAULLE N-1 B2S LE SIGNAC - BPE 2;Suppression
IRS - FT 589 - 36 AV D ENGHIEN (EPINAY SUR SEINE) - BPE 1;Suppression
IRS - N-1 URA RUEIL? - 87 AV PIERRE BROSSOLETE - BPE 1;Suppression
ST MAUR TUNNEL-B - BPE 1;Suppression
IRS - N-1 ADD2 AUDIOPTIC CLAMART - BPE 1;Suppression
FT 691 - AVENUE DES BELLESVUES (HERBLAY) - BPE 1;Suppression
IRS - 7 RUE DES NOYERS (D619AUB0004) - BPE 1;Suppression
IRS -  ADD APHP CHARLES FOIX - BPE 1;Suppression
IRS - RUE DAMIER (VILLEJUIF) - BPE 1;Suppression
51 AV FREDERIC ET IRENE JOLIOT CURIE -BPE1;Suppression
IRS - PK 104+570 MASSY - BPE 1;Suppression
IRS - N-1 AUGUSTA RUNGIS - BPE 1;Suppression
IRS - ROUTE DU VIEUX CIMETIERE (CLAMART) - BPE 1;Suppression
IRS - 55 AV JEAN JAURES (N-1 DISPENSAIRE) CLAMART - BPE 1;Suppression
IRS - RUE VELPEAU-PAUL BOURGET (ANTONY) - BPE 1;Suppression
IRS - N-1 ROMAINVILLE 2000 - BPE 1;Suppression
IRS - 48 RUE DES ROSIERS (SAINT OUEN) - BPE 1;Suppression
IRS - RUE PASTEUR-RUE DE PANTIN - BPE 1;Suppression
IRS - BD DE LA REPUBLIQUE??? - BPE 1;Suppression
IRS - FT 426 - N-1 POP MEDIATHEQUE DE VILLEJUIF - BPE 1;Suppression
IRS - BD BOURDON-BINEAU - BPE 1;Suppression
IRS - AVENUE DES MYOSOTIS (BONNEUIL SUR MARNE);Suppression
IRS - RUE DE LA MAIRIE - BEZONS - BPE 1;Suppression
IRS - BD ANATOLE FRANCE - BPE 1;Suppression
IRS - FT 397 - RUE DE LA BIEVRE (BOURG LA REINE) - BPE 1;Suppression
IRS - FT5 - 9 AVENUE DE LA DIVISION LECLERC - BPE 1;Suppression
IRS - ANGLE JOFFRE MICHELET - BPE 1;Suppression
IRS - PT1 AVENUE REDOUANE BOUGARA (PONTOISE) - BPE1;Suppression
IRS - BI - 1 RUE DE LA CROIX MAHEUX (CERGY);Suppression
BI LEYTON ASSOCIES (SAINT-CLOUD) - BPE 1;Suppression
IRS - FT 1945 - AVENUE MAGELLAN (CRETEIL) - BPE1;Suppression
IRS - PT1 RUE DE MONTGEROULT (OSNY) - BPE;Suppression
IRS - N-1 POP C G94 (CRETEIL) - ADD2 - BPE1;Suppression
FT - IRS - 3 RUE JOSEPH MONIER (RUEIL MAILMAISON) - BPE1;Suppression
IRS - RUE DU MORVAN (RUNGIS) - BPE 1;Suppression
IRS -  RUE DU PORT_RUE DES FONDRIERES (ITX4 ADD1) - BPE 1;Suppression
RESISTANCE - AV DE VERDUN (ROMAINVILLE) - BPE 2;Suppression
IRS - 77 BD REPUBLIQUE CH 12 - BPE 2;Suppression
FT 2765 - RUE DE PONTOISE (CERGY) - BPE1;Suppression
IRS - FT 850 - 88 AVENUE D ALFORTVILLE (CHOISY-LE-ROI) - BPE 1;Suppression
IRIS - BI - MAIRIE ROSNY;Suppression
IRS - BI CEN_GEOTH_LGTS_JARDIN_PARISIEN (D59) - BPE 1;Suppression
IRS - ANGLE JFK-CHARLES GIDE (KREMLIN BICETRE) - BPE1;Suppression
RUE MONTESQUIEU (NANTERRE) - BPE 1;Suppression
IRS - BI FOYER_SONACOTRA (D21) - BPE 1;Suppression
IRS - N-1 POP CG94 DBD - BPE 1;Suppression
CH SAT SECURISEE CAM02_FT566;Suppression
IRS - 23 RUE JEAN BAPTIST BAUDIN VILLEJUIF;Suppression
CH SAT SECURISEE CAM21_FT875;Suppression
IRS - DANTON-THOMAS - BPE 1;Suppression
IRS - N-1 CENTRE ADMINISTRATIF - BPE1;Suppression
IRS - RUE DU MAIL (SAINT OUEN L AUMONE) - BPE 1;Suppression
IRS - 39 AV DU CONSUL GENERAL NORDLING (LIVRY GARGAN) - BPE 1;Suppression
IRS - N-1 CTM RUE DES TILLEULS (FRESNES) - BPE 1;Suppression
IRS - 110  AV DU GENERAL LECLERC - BPE 1;Suppression
IRS - 24 BD MAXIME GORKI (VILLEJUIF) - BPE1;Suppression
IRS - RUE BENSERADE - BPE 1;Suppression
COLT - AV DES LOTS COMMUNAUX - BPE 1;Suppression
IRS - AV DU MARECHAL JOFFRE (LE PERREUX) - BPE 1;Suppression
IRS - FT 1053 - BOULEVARD JEAN MONNET  (VILLIERS SUR MARNE);Suppression
IRS - LECLERC SEVRES - BPE 1;Suppression
IRS - ROUTE DU PAVE BLANC  CLAMART - BPE 1;Suppression
IRS - FT 669 - RUE DE ROUEN (PONTOISE) - BPE 1;Suppression
IRS - RUE SAINT DENIS (AUBERVILLIERS) - BPE 1;Suppression
PRC CAM 77-77A ROSNY SOUS BOIS;Suppression
IRS - FT 2725 -  AVENUE DU MESNIL  (ST MAUR DES FOSSES) - BPE 1;Suppression
IRS - N-1 GARCHES (STADE) - BPE 1;Suppression
IRS - FT 269 - 2 RUE VICTOR HUGO (MALAKOFF) - BPE1;Suppression
IRS - GALILEE_VERSAILLES (LE PLESSIS-ROBINSON) - BPE 1;Suppression
IRS - ZI DE LA VIGNE AUX LOUPS (CHILLY) - BPE 1;Suppression
IRS -  GARE DE CHILLY MAZARIN - BPE 1;Suppression
IRS - GABRIEL PERI-11 NOVEMBRE MONTROUGE - BPE 1;Suppression
IRS - FT 945 - 70 RUE JOSEPH LAHUEC (CHATENAY MALABRY) - BPE 1;Suppression
IRS - 34 RUE DE ROSNY (MONTREUIL) - BPE 1;Suppression
IRS - AV DE PARIS;Suppression
IRIS - FT 83 - N-1 DECHETERIE - BPE 1;Suppression
IRS - N-1 POP TYCO ELECTRONICS JULES CESAR (PONTOISE) - BPE1;Suppression
IRS_RFF_PK83435 CHOISY - BPE 1;Suppression
IRS - LA FRETTE-GARENNE - BPE 1;Suppression
IRS -  ANATOLE FRANCE-NOUVELLE France - BPE 1;Suppression
BI 18 RUE DES FUSILLES(VITRY-SUR-SEINE);Suppression
IRS - FT 820 - 3 RUE DE MESLY (MAISONS-ALFORT) - BPE 1;Suppression
IRS - MAURICE THOREZ (SAINT DENIS) - BPE 1;Suppression
IRS - ARAGO CURIE BPE 2;Suppression
IRISE - 187 RUE DE PARIS - BPE1;Suppression
IRS - PONT DE NEUILLY - IRISE - BPE 1;Suppression
IRS -  BD NATIONAL (NANTERRE) - IRISE - BPE 1;Suppression
IRS - Clos SANTEUIL FRENES (Eragny) - BPE 1;Suppression
IRS - 6 PLACE LEON GAMBETTA (IVRY-SUR-SEINE) - BPE 1;Suppression
IRS - N-1 LES PAVILLONS SOUS BOIS - BPE 1;Suppression
IRS - 21 AV EDOUARD HERRIOT (PLESSIS-ROBINSON) - BPE 1;Suppression
BI POP MAIRIE De VILLENEUVE La GARENNE;Suppression
IRS - CHAMPIGNY FOURCHETTE - BPE 1;Suppression
IRISE - RUE DE ROMAIN VILLE - BPE 1;Suppression
AV DE LA VICTOIRE - SOUS PONT SNCF (ORLY) - BPE 1;Suppression
IRS - BD NATIONAL ILLITCH - BPE1;Suppression
IRS - 46 AVENUE DE STALINGRAD - BPE 1;Suppression
IRS - 119 BIS RUE DU DR BAUER - BPE 1;Suppression
BI 32 RUE JEAN MERMOZ ( NOISY LE SEC) - BPE 1;Suppression
235 RUE DE LA GARENNE - BPE 1;Suppression
FT - IRS - ANGLE BD GALLIENI / BD FRERES VOISIN (ISSY LES MOULINEAUX) - BPE 1;Suppression
IRS - FT 12 - 22 AVENUE DU BOIS (CHATENAY MALABRY) - BPE 1;Suppression
IRISE - ALLEE DU DOCTEUR CALMETTE - BPE1;Suppression
IRS - FT2680 RUE DES RUFFINS (MONTREUIL) BPE 1;Suppression
IRISE - FT 363 - ALLEE EMILE ZOLA - BPE 1;Suppression
IRS - ROND POINT DOMUS (ROSNY) - BPE 1;Suppression
IRS - BD GALLIENI FONTENAY SOUS BOIS (N-1 CAA FONTENAY) - BPE 1;Suppression
IRS - FT 3 - 1  RUE ETIENNE DOLET (MONTREUIL) - BPE 1;Suppression
FT 1730 (SELON RETOUR TERRAIN)  48 RUE DU MOUTIER- BPE 1;Suppression
IRS - FT 710 - 30 RUE DES CHERCHEVETS ( SURESNES) - BPE 1;Suppression
IRS - FT 1842 - 655 RUE MARCEL PAUL (CHAMPIGNY-SUR-MARNE) - BPE 1;Suppression
IRS - FT455 - 79 RUE PASTEUR (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
IRS - RUE DAUBIGNY - BPE 1;Suppression
IRS - MANCHON DROIT PK9920;Suppression
IRS - FT 433 - 11B RUE DE LEON GAMBETTA (CHAVILLE) - BPE 1;Suppression
IRS - FT 848 - 63 BD DE LA BOISSIERE (NOISY-LE-SEC) - BPE 1;Suppression
IRS - 105 AV ARISTIDE BRIAND - RN20 MONTROUGE - BPE 1;Suppression
IRS - FT 897 - 14 AVENUE LEONARD DE VINCI(CHATENAY-MALABRY) - BPE 1;Suppression
IRS - FT106 - 20 AV DU PONT ROYAL (CACHAN) - BPE 1;Suppression
IRS - NEW ADAMOV-REPUBLIQUE - BIS - BPE 1;Suppression
IRS - FT605  FACE AU 17 AV DU 8 MAI 1945 (PANTIN) - BPE 1;Suppression
IRS - RUE VICTOR HUGO-RUE PASCAL (NANTERRE) - BPE 1;Suppression
IRS - FT869 - BD DESGRANGES (SCEAUX)- BPE 1;Suppression
IRS - FT 62 - RUE DES DRUIDES (RUNGIS) - BPE 1;Suppression
PRC GLC - MANHOLE CE 132 BIS - BPE 1;Suppression
IRS - PARKING AIR FRANCE EST PORTE 5 (ORLY);Suppression
IRS - 52 AVENUE GABRIEL PERI (ARCUEIL) - BPE1;Suppression
FT 653 - IRS - AV DE VERSAILLES (THIAIS) - BPE 1;Suppression
PRC SEQUANTIC DE GAULLE - LECLERC NOISY - BPE 1;Suppression
IRS - FT - 84 GUY MOQUET (JOINVILLE LE PONT) - BPE1;Suppression
IRS - PHILIBERT HOFFMAN_FRERES LUMIERE - BPE 1;Suppression
IRS - 22 RUE HENRI BARBUSSE (FRESNES) - BPE 1;Suppression
IRS - 9 BD HELOISE D909 ENTREE SQUARE - BPE1;Suppression
IRS -  CHATENAY-PREVERT - BPE 1;Suppression
IRS - N-1 ROMAINVILLE (NOISY LE SEC) - BPE 1;Suppression
IRS - RUE MARCEL DASSAULT (SAINT OUEN L AUMONE) - BPE 1;Suppression
PRC EC78 - T16S01CH01 - 10 AV DE PARIS VERSAILLES - BPE 1;Suppression
IRISE - PRC FT1697 - 8 RUE DU 18 JUIN 1940   - BPE1;Suppression
IRS - ROSTAING-BARBUSSE??? - BPE 1;Suppression
IRS - 12 RUE AUGER (PANTIN) - BPE1;Suppression
IRS - FT 2329 - 40 RUE BEL AIR (MONTREUIL) - BPE 1;Suppression
IRS - BI SEMINAIRE_HOPITAL (D58) - BPE 1;Suppression
N-1 ECOLE NATIONALE DE DANSE DE PANTIN - BPE2;Suppression
IRS-20 RUE ROUGET DE L'ISLE;Suppression
IRS - QUAI BROSSOLETTE (JOINVILLE) - BPE 1;Suppression
IRS - 22 AVENUE RAYMOND ARON (ANTONY) - BPE 1;Suppression
IRS RUE DES EMOULEUSES - BPE 1;Suppression
IRS - PK 13 965 (ORLY VILLE) - BPE 1;Suppression
IRS - BI POP FTTS CHOISY LE ROI GARE (CHOISY LE ROI) - BPE 1;Suppression
DEVOIEMENT U075269 - IRS - RD POINT MARAIS GILBARDES (BRY-SUR-MARNE) - BPE 1;Suppression
IRS - 29 RUE DU REGARD - BPE 1;Suppression
IRS - BPI - POP BONNEUIL SUR MARNE - FOYER VOELCKEL;Suppression
IRS - N-1 MAIRIE CHAVILLE - BPE 1;Suppression
(NE PLUS UTILISER) IRS -  ADD 1 APHP KREMLIN BICETRE - BPE 1;Suppression
IRS - BI CHAMPIGNY LES BOULEREAUX - BPE 1;Suppression
IRS - FT994 - AVENUE DU GROS CHENE (ERAGNY) - BPE 1;Suppression
BOITE EN CH FT 1022;Suppression
IRS- RUE ROYALE SORTIE PARKING (SAINT-CLOUD) - BPE 1;Suppression
IRS - AV PAVE NEUF (NOISY) - BPE 1;Suppression
IRS - FT 229 RUE JULIEN ADASON (VELIZY VILLACOUBLAY) - BPE 1;Suppression
IRS - 13 RUE LAVOISIER (NANTERRE) - BPE 1;Suppression
7 RUE PIERRE SEMARD ( MAISON ALFORT ) - BPE 1;Suppression
IRS - RUE DU 11 NOVEMBRE (MONTROUGE) - BPE 1;Suppression
BI 10 RUE SAINTOT (VILLENEUVE LE ROI) - BPE 1;Suppression
IRS - 79 BD WILSON (ROMAINVILLE) - BPE 1;Suppression
IRS - 13 RUE CHARLES FLOQUET (MONTROUGE) - BPE 1;Suppression
IRS - FT - ANGLZ AV DU PARC/BD DE L HAUTIL (CERGY) - BPE 1;Suppression
IRS - ANGLE PARIS_FAYS (ST MANDE) - BPE 1;Suppression
IRS - FT 998 - 110 RUE DIDEROT (VINCENNES) - BPE 1;Suppression
IRS - GUIGNOIS_ST JUST (IVRY SUR SEINE) - BPE 1;Suppression
MGP AUTOCOM (MONTROUGE) - BPE 1;Suppression
IRS - FT 938 - RUE DES CARRIERES (VITRY-SUR-SEINE) - BPE 1;Suppression
BPE FT765;Suppression
IRS - ETIENNE DOLET/GUEROUX PIERREFITTE - BPE 1;Suppression
NEW IRS - BD REPUBLIQUE;Suppression
IRS - VOI LUCIA (ST MAUR DES FOSSES) - BPE 1;Suppression
IRS - BI CNAV NOISY LE GRAND - BPE 1;Suppression
BI SOUS SOL  CHAUFFERIE - BPE 1;Suppression
IRS - FT 709 - 2 ALLEE DE L ESPERANCE  (MALAKOFF) - BPE 1;Suppression
IRS - BI GYMNASE LALLIER (D66) - BPE 1;Suppression
IRS - FT  70 - 62 QUAI BLANQUI (ALFORTVILLE) - BPE 1;Suppression
IRS - J RICHARD (CHAMPIGNY SUR MARNE) - BPE 1;Suppression
IRS - 30 RUE DE LA MONTJOIE (SAINT DENIS) - BPE 1;Suppression
IRS - DE GAULLE-EULER - BPE 1;Suppression
IRISE - N-1 POP FETES ET CEREMONIES (LES LILAS) - BPE 1;Suppression
IRS - QUAI DE SEINE-ALFRED FOULON SARTROUVILLE (ATTENTION 288) - BPE 1;Suppression
IRS - FT 94052 - 544 - BD. STRASBOURG_ROUTE STALINGRADE (NOGENT SUR MARNE) - BPE 1;Suppression
IRISE - AVENUE DU MARECHAL JUIN - BPE 1;Suppression
IRS - RUE MAURICE ARNOUX-RUE PERIER (MONTROUGE) - BPE 1;Suppression
DEVOIEMENT U075268  - IRS - DE GAULLE-LECLERC NOISY BPE 2;Suppression
FT - IRS - 93048/2490 - RUE DE ROSNY (MONTREUIL) - BPE1;Suppression
IRISE -  ANGLE RUE DES BRUYERES - RUE PASTEUR (LES LILAS) - BPE 1;Suppression
IRS - RUE J LOLIVE - BPE 1;Suppression
FT 488 - 1 BD ANATOLE France - BPE 1;Suppression
IRS  - CITE MARCEL CACHIN (ROMAINVILLE) - BPE 1;Suppression
IRS - 85 RUE PARMENTIER - BPE 1;Suppression
BI- POP PALAIS DES SPORT DE NANTERRE A POSITIONNER;Suppression
BI 10 RUE DE LA LIBERTE(ARGENTEUIL) - BPE 1;Suppression
IRS - ANGLE RUE DE NOUAILLES/RUE DE PARIS - BPE 1;Suppression
IRS - RUE ANATOLE FRANCE CHAVILLE - BPE 1;Suppression
IRS - ROBINSON-PELLETAN - BPE 1;Suppression
IRS - PLACE DE GAULLE-BOBET (FONTENAY SOUS BOIS) - BPE 1;Suppression
IRS - VAILLANT-DEBARCADERE - BPE 1;Suppression
IRS - 81 QUAI DE LA MARNE IRISE - BPE 1;Suppression
IRS - 11. QUAI DES CARRIERES - BPE 1;Suppression
IRS - 18 RUE ROUGET DE L'ISLE (ISSY LES MOULINEAUX) - BPE 1;Suppression
IRS - N-1 ADD2 MURET - BPE 1;Suppression
IRS - PROMENADE DE LA CHOCOLATERIE (NOISIEL) - BPE 1;Suppression
IRS - FT77 - 65 AVENUE MARECHAL DE LATTRE DE TASSIGNY (VILLIERS SUR MARNE) - BPE1;Suppression
IRS - N-1 XEROX VILLEPINTE - BPE 1;Suppression
IRS - N-1 POP CG94 LE PRADO - BPE 1;Suppression
IRS - FT2969 - 15 RUE DANIELLE CASANOVA (MONTREUIL) - BPE 1;Suppression
FT144 - IRS - AV DE LA CERISAIE (FRESNES) - BPE1;Suppression
